,ask,ask,ask,ask,bid,bid,bid,bid,bid_vol,ask_vol
,open,high,low,close,open,high,low,close,bid_vol,ask_vol
time,,,,,,,,,,
2018-01-31 14:56:50+00:00,0.74051,0.74051,0.74051,0.74051,0.74058,0.74058,0.74058,0.74058,0.0,0.0
2018-01-31 14:56:51+00:00,0.74052,0.74052,0.74051,0.74051,0.74058,0.74058,0.74058,0.74058,2.0,2.2000000476837203
2018-01-31 14:56:52+00:00,0.74051,0.74051,0.74051,0.74051,0.74058,0.74058,0.74058,0.74058,0.0,0.0
2018-01-31 14:56:53+00:00,0.74051,0.74051,0.74051,0.74051,0.74058,0.74058,0.74058,0.74058,0.0,0.0
2018-01-31 14:56:54+00:00,0.74051,0.74051,0.74051,0.74051,0.74059,0.74059,0.74059,0.74059,1.6900000572204599,1.20000004768372
2018-01-31 14:56:55+00:00,0.74051,0.74051,0.74051,0.74051,0.74059,0.74059,0.74059,0.74059,0.0,0.0
2018-01-31 14:56:56+00:00,0.74051,0.74051,0.74051,0.74051,0.74059,0.74059,0.74059,0.74059,0.0,0.0
2018-01-31 14:56:57+00:00,0.74051,0.74051,0.74051,0.74051,0.74059,0.74059,0.74059,0.74059,0.0,0.0
2018-01-31 14:56:58+00:00,0.7405,0.7405,0.7405,0.7405,0.74059,0.74059,0.74059,0.74059,4.11999988555908,2.70000004768372
2018-01-31 14:56:59+00:00,0.74051,0.74052,0.74051,0.74052,0.74059,0.74059,0.74059,0.74059,4.11999988555908,2.7700001001358103
2018-01-31 14:57:00+00:00,0.74052,0.74052,0.74052,0.74052,0.74059,0.74059,0.74059,0.74059,0.0,0.0
2018-01-31 14:57:01+00:00,0.74052,0.74052,0.74052,0.74052,0.74059,0.74059,0.74059,0.74059,0.0,0.0
2018-01-31 14:57:02+00:00,0.74052,0.74052,0.74052,0.74052,0.74059,0.74059,0.74059,0.74059,0.0,0.0
2018-01-31 14:57:03+00:00,0.74051,0.74051,0.74051,0.74051,0.74059,0.74059,0.74059,0.74059,1.5,2.70000004768372
2018-01-31 14:57:04+00:00,0.74051,0.74051,0.74051,0.74051,0.74059,0.74059,0.74059,0.74059,1.5,3.45000004768372
2018-01-31 14:57:05+00:00,0.74051,0.74051,0.74051,0.74051,0.74059,0.74059,0.74059,0.74059,0.0,0.0
2018-01-31 14:57:06+00:00,0.74053,0.74053,0.74053,0.74053,0.74061,0.74061,0.74061,0.74061,1.87000000476837,2.70000004768372
2018-01-31 14:57:07+00:00,0.74055,0.74055,0.74054,0.74054,0.7406,0.74061,0.7406,0.7406,3.87000000476837,3.69000005722046
2018-01-31 14:57:08+00:00,0.74054,0.74054,0.74054,0.74054,0.7406,0.7406,0.7406,0.7406,0.0,0.0
2018-01-31 14:57:09+00:00,0.74053,0.74055,0.74053,0.74055,0.74062,0.74063,0.74062,0.74063,2.69000005722046,3.3199999332428
2018-01-31 14:57:10+00:00,0.74056,0.74056,0.74056,0.74056,0.74064,0.74064,0.74064,0.74064,3.3699998855590803,1.0
2018-01-31 14:57:11+00:00,0.74056,0.74061,0.74056,0.74061,0.74064,0.74068,0.74064,0.74068,4.87000000476837,5.07000005245209
2018-01-31 14:57:12+00:00,0.74061,0.74061,0.74061,0.74061,0.74069,0.74069,0.74069,0.74069,2.8099999427795397,1.20000004768372
2018-01-31 14:57:13+00:00,0.74061,0.74061,0.74061,0.74061,0.74068,0.74069,0.74068,0.74069,4.30999994277954,2.0
2018-01-31 14:57:14+00:00,0.74061,0.74061,0.74061,0.74061,0.74069,0.74069,0.74069,0.74069,0.0,0.0
2018-01-31 14:57:15+00:00,0.74061,0.74061,0.74061,0.74061,0.74069,0.74069,0.74069,0.74069,0.0,0.0
2018-01-31 14:57:16+00:00,0.74061,0.74061,0.74061,0.74061,0.74068,0.74069,0.74068,0.74069,3.37000000476837,2.0
2018-01-31 14:57:17+00:00,0.74061,0.74061,0.74061,0.74061,0.74069,0.74069,0.74069,0.74069,0.0,0.0
2018-01-31 14:57:18+00:00,0.74061,0.74061,0.74061,0.74061,0.74069,0.74069,0.74069,0.74069,0.0,0.0
2018-01-31 14:57:19+00:00,0.74061,0.74061,0.74061,0.74061,0.74069,0.74069,0.74069,0.74069,0.0,0.0
2018-01-31 14:57:20+00:00,0.74061,0.74061,0.74061,0.74061,0.74069,0.74069,0.74069,0.74069,0.0,0.0
2018-01-31 14:57:21+00:00,0.74061,0.74063,0.74061,0.74062,0.74068,0.74069,0.74068,0.74069,6.4299998283386195,3.0
2018-01-31 14:57:22+00:00,0.74064,0.7407,0.74064,0.7407,0.7407,0.7407699999999999,0.7407,0.7407699999999999,10.880000114440922,4.0
2018-01-31 14:57:23+00:00,0.74073,0.74074,0.74073,0.74074,0.74079,0.7408,0.74079,0.7408,2.0,2.0
2018-01-31 14:57:24+00:00,0.74074,0.74074,0.74074,0.74074,0.7408,0.7408,0.7408,0.7408,0.0,0.0
2018-01-31 14:57:25+00:00,0.74074,0.74074,0.74074,0.74074,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,2.25,1.0
2018-01-31 14:57:26+00:00,0.74074,0.74074,0.74074,0.74074,0.7408,0.7408100000000001,0.7408,0.7408100000000001,3.25,2.0
2018-01-31 14:57:27+00:00,0.74074,0.74074,0.74074,0.74074,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,3.0,1.0
2018-01-31 14:57:28+00:00,0.74075,0.74075,0.74075,0.74075,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,3.0,1.0
2018-01-31 14:57:29+00:00,0.74075,0.7407600000000001,0.74075,0.74075,0.7408100000000001,0.74083,0.7408100000000001,0.74083,5.309999942779539,3.0
2018-01-31 14:57:30+00:00,0.7407699999999999,0.7407699999999999,0.74074,0.74074,0.74083,0.74083,0.7408,0.7408,4.5,4.850000143051161
2018-01-31 14:57:31+00:00,0.74074,0.74074,0.74074,0.74074,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,1.0,1.0
2018-01-31 14:57:32+00:00,0.74074,0.74074,0.74073,0.74073,0.7408,0.7408,0.7408,0.7408,2.55999994277954,2.0
2018-01-31 14:57:33+00:00,0.74073,0.74073,0.74073,0.74073,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,2.05999994277954,1.0
2018-01-31 14:57:34+00:00,0.74073,0.74073,0.74073,0.74073,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.0,0.0
2018-01-31 14:57:35+00:00,0.74074,0.7407699999999999,0.74074,0.7407699999999999,0.74082,0.74083,0.74082,0.74083,4.19000005722046,4.4000000953674405
2018-01-31 14:57:36+00:00,0.7407699999999999,0.7408,0.7407699999999999,0.7408,0.7408600000000001,0.74087,0.7408600000000001,0.74087,4.42999994754791,5.1500000953674405
2018-01-31 14:57:37+00:00,0.7408,0.7408,0.7408,0.7408,0.74088,0.74088,0.74088,0.74088,1.5,1.95000004768372
2018-01-31 14:57:38+00:00,0.7408,0.7408,0.7408,0.7408,0.74088,0.74088,0.74088,0.74088,0.0,0.0
2018-01-31 14:57:39+00:00,0.7408,0.7408,0.7408,0.7408,0.74088,0.74088,0.74088,0.74088,0.0,0.0
2018-01-31 14:57:40+00:00,0.7408,0.7408,0.74078,0.74078,0.7408399999999999,0.74085,0.74083,0.74083,4.25,3.0
2018-01-31 14:57:41+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74083,0.7408399999999999,0.74083,0.7408399999999999,2.0,3.90000009536744
2018-01-31 14:57:42+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74083,0.7408399999999999,0.74083,0.7408399999999999,2.12000000476837,3.90000009536744
2018-01-31 14:57:43+00:00,0.74073,0.74073,0.74073,0.74073,0.7408100000000001,0.7408100000000001,0.7408,0.7408,2.80999994277954,2.0
2018-01-31 14:57:44+00:00,0.74073,0.74073,0.74073,0.74073,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,4.30999994277954,1.0
2018-01-31 14:57:45+00:00,0.74073,0.74073,0.74073,0.74073,0.7408,0.7408,0.7408,0.7408,1.30999994277954,1.0
2018-01-31 14:57:46+00:00,0.74073,0.74073,0.74073,0.74073,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,3.5599999427795397,1.0
2018-01-31 14:57:47+00:00,0.74073,0.74073,0.74073,0.74073,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.0,0.0
2018-01-31 14:57:48+00:00,0.74073,0.74073,0.74073,0.74073,0.7408,0.7408100000000001,0.7408,0.7408100000000001,5.61999988555908,2.0
2018-01-31 14:57:49+00:00,0.74073,0.74073,0.74073,0.74073,0.7408,0.7408,0.7408,0.7408,1.25,1.0
2018-01-31 14:57:50+00:00,0.74073,0.74073,0.74073,0.74073,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,2.8099999427795397,1.0
2018-01-31 14:57:51+00:00,0.74073,0.74073,0.74073,0.74073,0.7408,0.7408,0.7408,0.7408,1.0,1.0
2018-01-31 14:57:52+00:00,0.74073,0.74073,0.74073,0.74073,0.7408100000000001,0.7408100000000001,0.7408,0.7408,5.23999977111816,2.0
2018-01-31 14:57:53+00:00,0.74073,0.74073,0.74073,0.74073,0.7408,0.7408,0.7408,0.7408,1.12000000476837,1.0
2018-01-31 14:57:54+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7408,0.7408,0.7408,0.7408,4.11999988555908,1.0
2018-01-31 14:57:55+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,1.12000000476837,1.0
2018-01-31 14:57:56+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:57:57+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,1.37000000476837,1.0
2018-01-31 14:57:58+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,1.12000000476837,1.0
2018-01-31 14:57:59+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:58:00+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:58:01+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:58:02+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:58:03+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,1.37000000476837,1.0
2018-01-31 14:58:04+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:58:05+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:58:06+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74078,0.74078,0.74078,0.74078,1.5,1.0
2018-01-31 14:58:07+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74078,0.74078,0.74078,0.74078,0.0,0.0
2018-01-31 14:58:08+00:00,0.7407100000000001,0.7407199999999999,0.7407100000000001,0.7407199999999999,0.74079,0.7408,0.74079,0.7408,3.37000000476837,2.25
2018-01-31 14:58:09+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7408,0.7408,0.7408,0.7408,0.0,0.0
2018-01-31 14:58:10+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7408,0.7408,0.7408,0.7408,0.0,0.0
2018-01-31 14:58:11+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7408,0.7408,0.7408,0.7408,0.0,0.0
2018-01-31 14:58:12+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7408,0.7408,0.7408,0.7408,0.0,0.0
2018-01-31 14:58:13+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7408,0.7408,0.7408,0.7408,0.0,0.0
2018-01-31 14:58:14+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7408,0.7408,0.7408,0.7408,0.0,0.0
2018-01-31 14:58:15+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7408,0.7408,0.7408,0.7408,0.0,0.0
2018-01-31 14:58:16+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.74079,0.74079,0.74079,0.74079,1.0,1.1000000238418601
2018-01-31 14:58:17+00:00,0.74074,0.74074,0.74074,0.74074,0.74082,0.74082,0.74082,0.74082,2.25,1.20000004768372
2018-01-31 14:58:18+00:00,0.74075,0.74075,0.74075,0.74075,0.74083,0.74083,0.74083,0.74083,6.0,3.15000009536744
2018-01-31 14:58:19+00:00,0.74075,0.74075,0.74075,0.74075,0.74082,0.74082,0.74082,0.74082,1.37000000476837,2.70000004768372
2018-01-31 14:58:20+00:00,0.74075,0.74075,0.74075,0.74075,0.74082,0.74082,0.74082,0.74082,0.0,0.0
2018-01-31 14:58:21+00:00,0.74075,0.74075,0.74075,0.74075,0.74082,0.74082,0.74082,0.74082,0.0,0.0
2018-01-31 14:58:22+00:00,0.7407699999999999,0.74078,0.7407699999999999,0.74078,0.74083,0.74085,0.74083,0.74085,2.99000000953674,2.30000007152558
2018-01-31 14:58:23+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:24+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:25+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:26+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:27+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:28+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:29+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:30+00:00,0.74074,0.7407699999999999,0.74074,0.7407699999999999,0.7408100000000001,0.74085,0.7408100000000001,0.74085,5.12000000476837,5.65000009536744
2018-01-31 14:58:31+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:32+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,1.87000000476837,1.0
2018-01-31 14:58:33+00:00,0.74078,0.74078,0.74078,0.74078,0.7408399999999999,0.74085,0.7408399999999999,0.74085,2.87000000476837,2.0
2018-01-31 14:58:34+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:35+00:00,0.74078,0.74078,0.74078,0.74078,0.7408399999999999,0.74085,0.7408399999999999,0.74085,2.87000000476837,2.2000000476837203
2018-01-31 14:58:36+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:37+00:00,0.74078,0.74078,0.74078,0.74078,0.7408399999999999,0.7408399999999999,0.7408399999999999,0.7408399999999999,1.0,1.20000004768372
2018-01-31 14:58:38+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,1.87000000476837,1.20000004768372
2018-01-31 14:58:39+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:40+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:41+00:00,0.74078,0.74078,0.74078,0.74078,0.7408399999999999,0.7408399999999999,0.7408399999999999,0.7408399999999999,1.0,1.20000004768372
2018-01-31 14:58:42+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,2.61999988555908,1.20000004768372
2018-01-31 14:58:43+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:44+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:45+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:46+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:47+00:00,0.74078,0.74078,0.74078,0.74078,0.7408399999999999,0.7408399999999999,0.7408399999999999,0.7408399999999999,1.0,1.20000004768372
2018-01-31 14:58:48+00:00,0.74075,0.74075,0.74075,0.74075,0.7408100000000001,0.74083,0.7408100000000001,0.74083,2.24000000953674,2.9500000476837203
2018-01-31 14:58:49+00:00,0.7407600000000001,0.7407699999999999,0.7407600000000001,0.7407699999999999,0.74083,0.74085,0.74083,0.74085,7.190000057220461,4.60000014305116
2018-01-31 14:58:50+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:51+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:52+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:53+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:54+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:55+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:56+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:57+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:58:58+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74085,0.74085,0.74085,0.74085,1.12000000476837,1.95000004768372
2018-01-31 14:58:59+00:00,0.7407699999999999,0.74078,0.7407699999999999,0.74078,0.7408399999999999,0.74085,0.7408399999999999,0.74085,2.5,3.80000007152558
2018-01-31 14:59:00+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,0.0,0.0
2018-01-31 14:59:01+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,1.5,1.95000004768372
2018-01-31 14:59:02+00:00,0.74078,0.74078,0.74078,0.74078,0.7408399999999999,0.7408399999999999,0.7408399999999999,0.7408399999999999,1.0,1.95000004768372
2018-01-31 14:59:03+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,3.3699998855590803,1.0
2018-01-31 14:59:04+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.7408399999999999,0.7408399999999999,2.5,2.0
2018-01-31 14:59:05+00:00,0.74078,0.74078,0.74078,0.74078,0.74085,0.74085,0.74085,0.74085,1.5,1.0
2018-01-31 14:59:06+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.74085,0.74085,0.74085,0.74085,1.5,1.95000004768372
2018-01-31 14:59:07+00:00,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7408600000000001,0.7408600000000001,0.7408600000000001,0.7408600000000001,3.3699998855590803,2.70000004768372
2018-01-31 14:59:08+00:00,0.74075,0.74075,0.7407100000000001,0.7407100000000001,0.7408100000000001,0.7408100000000001,0.74079,0.74079,8.36999988555908,4.60000014305116
2018-01-31 14:59:09+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:59:10+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:59:11+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:59:12+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,1.0,1.0
2018-01-31 14:59:13+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.0,0.0
2018-01-31 14:59:14+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.0,0.0
2018-01-31 14:59:15+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.0,0.0
2018-01-31 14:59:16+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.7407699999999999,0.0,0.0
2018-01-31 14:59:17+00:00,0.7407,0.7407,0.7407,0.7407,0.74078,0.74078,0.74078,0.74078,2.44000005722046,1.95000004768372
2018-01-31 14:59:18+00:00,0.7407,0.7407,0.7407,0.7407,0.74078,0.74078,0.74078,0.74078,0.0,0.0
2018-01-31 14:59:19+00:00,0.7407,0.7407,0.7407,0.7407,0.74078,0.74078,0.74078,0.74078,0.0,0.0
2018-01-31 14:59:20+00:00,0.7407,0.7407,0.7407,0.7407,0.74078,0.74078,0.74078,0.74078,0.0,0.0
2018-01-31 14:59:21+00:00,0.7407,0.7407,0.7407,0.7407,0.74078,0.74078,0.74078,0.74078,1.0,4.19999980926514
2018-01-31 14:59:22+00:00,0.7407,0.7407,0.7407,0.7407,0.74078,0.74078,0.74078,0.74078,0.0,0.0
2018-01-31 14:59:23+00:00,0.7407,0.7407,0.7407,0.7407,0.74078,0.74078,0.74078,0.74078,0.0,0.0
2018-01-31 14:59:24+00:00,0.7407,0.7407,0.7407,0.7407,0.74078,0.74078,0.74078,0.74078,0.0,0.0
2018-01-31 14:59:25+00:00,0.7407,0.7407,0.7407,0.7407,0.74078,0.74078,0.74078,0.74078,0.0,0.0
2018-01-31 14:59:26+00:00,0.7407,0.7407,0.7407,0.7407,0.74079,0.74079,0.74079,0.74079,1.12000000476837,3.0699999332427996
2018-01-31 14:59:27+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,1.5,1.1000000238418601
2018-01-31 14:59:28+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:59:29+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:59:30+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:59:31+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:59:32+00:00,0.7407,0.7407,0.7407,0.7407,0.7408,0.7408,0.7408,0.7408,3.0,1.95000004768372
2018-01-31 14:59:33+00:00,0.7407,0.7407,0.7407,0.7407,0.74079,0.74079,0.74079,0.74079,1.5,1.95000004768372
2018-01-31 14:59:34+00:00,0.7407,0.7407,0.7407,0.7407,0.74079,0.74079,0.74079,0.74079,0.0,0.0
2018-01-31 14:59:35+00:00,0.7407,0.7407,0.7407,0.7407,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,4.57000017166138,2.89000010490417
2018-01-31 14:59:36+00:00,0.7407,0.7407,0.7407,0.7407,0.7408,0.7408,0.7408,0.7408,1.87000000476837,4.3899998664856
2018-01-31 14:59:37+00:00,0.7407,0.7407,0.7407,0.7407,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,3.0,4.01000022888184
2018-01-31 14:59:38+00:00,0.7407,0.7407,0.7407,0.7407,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.0,0.0
2018-01-31 14:59:39+00:00,0.7407,0.7407,0.7407,0.7407,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.0,0.0
2018-01-31 14:59:40+00:00,0.7407,0.7407,0.7407,0.7407,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.0,0.0
2018-01-31 14:59:41+00:00,0.7407,0.7407,0.7407,0.7407,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.0,0.0
2018-01-31 14:59:42+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7408,0.7408,0.7408,0.7408,1.0,2.3199999332428
2018-01-31 14:59:43+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7408,0.7408,0.7408,0.7408,0.0,0.0
2018-01-31 14:59:44+00:00,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7407100000000001,0.7408,0.7408,0.7408,0.7408,0.0,0.0
2018-01-31 14:59:45+00:00,0.7407100000000001,0.74074,0.7407100000000001,0.7407199999999999,0.7408100000000001,0.7408100000000001,0.7408,0.7408100000000001,6.99000000953674,9.53999996185304
2018-01-31 14:59:46+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.0,0.0
2018-01-31 14:59:47+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7408,0.7408,0.7408,0.7408,1.0,3.0699999332427996
2018-01-31 14:59:48+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7408,0.7408100000000001,0.7408,0.7408100000000001,2.69000005722046,4.63999998569489
2018-01-31 14:59:49+00:00,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.7407199999999999,0.74079,0.74079,0.74079,0.74079,1.0,3.0699999332427996
2018-01-31 14:59:50+00:00,0.74073,0.74073,0.7407199999999999,0.7407199999999999,0.7408100000000001,0.7408100000000001,0.7408100000000001,0.7408100000000001,3.92999994754791,3.05000007152558
