,ask,ask,ask,ask,bid,bid,bid,bid,bid_vol,ask_vol,tick_count
2019-01-26 14:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 14:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 14:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 15:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 15:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 15:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 15:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 16:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 16:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 16:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 16:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 17:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 17:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 17:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 17:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 18:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 18:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 18:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 18:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 19:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 19:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 19:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 19:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 20:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 20:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 20:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 20:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 21:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 21:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 21:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 21:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 22:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 22:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 22:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 22:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 23:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 23:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 23:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-26 23:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 00:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 00:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 00:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 00:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 01:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 01:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 01:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 01:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 02:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 02:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 02:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 02:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 03:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 03:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 03:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 03:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 04:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 04:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 04:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 04:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 05:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 05:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 05:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 05:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 06:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 06:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 06:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 06:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 07:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 07:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 07:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 07:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 08:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 08:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 08:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 08:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 09:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 09:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 09:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 09:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 10:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 10:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 10:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 10:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 11:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 11:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 11:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 11:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 12:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 12:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 12:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 12:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 13:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 13:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 13:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 13:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 14:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 14:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 14:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 14:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 15:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 15:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 15:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 15:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 16:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 16:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 16:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 16:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 17:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 17:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 17:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 17:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 18:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 18:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 18:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 18:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 19:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 19:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 19:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 19:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 20:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 20:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 20:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 20:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 21:00:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 21:15:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 21:30:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 21:45:00+00:00,1.14089,1.14089,1.14089,1.14089,1.14032,1.14032,1.14032,1.14032,0.0,0.0,0
2019-01-27 22:00:00+00:00,1.14041,1.14082,1.14025,1.14056,1.14005,1.14051,1.14004,1.14033,1816.2500003576279,1612.0799995660782,1459
2019-01-27 22:15:00+00:00,1.14056,1.14104,1.14043,1.14102,1.14033,1.14098,1.14022,1.14094,788.229993224144,804.7999996542931,596
2019-01-27 22:30:00+00:00,1.14103,1.14116,1.14096,1.14109,1.14094,1.14108,1.14091,1.14095,525.9299994707108,511.3399986028671,358
2019-01-27 22:45:00+00:00,1.14111,1.14111,1.1409,1.14096,1.14095,1.14104,1.14087,1.14087,431.80999803543085,483.2200003862381,282
2019-01-27 23:00:00+00:00,1.14097,1.14139,1.14097,1.14128,1.14088,1.14134,1.14088,1.14126,1141.6099967956543,1367.849999666214,747
2019-01-27 23:15:00+00:00,1.14128,1.1413,1.14109,1.14115,1.14126,1.14127,1.14104,1.14109,660.7599982023239,828.51999771595,407
2019-01-27 23:30:00+00:00,1.14114,1.14131,1.14114,1.1412,1.14109,1.14126,1.14109,1.14118,846.2199975252151,970.8199981451035,400
2019-01-27 23:45:00+00:00,1.14121,1.14132,1.14112,1.14131,1.14118,1.14128,1.14109,1.14127,1384.2899960279465,1101.1299946308136,559
2019-01-28 00:00:00+00:00,1.14131,1.14166,1.14118,1.14148,1.14127,1.14162,1.14115,1.14144,1839.8399976491928,1962.2499978542328,888
2019-01-28 00:15:00+00:00,1.14149,1.1415,1.14115,1.1415,1.14144,1.14148,1.14112,1.14148,1748.3499933481216,1765.1599967479706,793
2019-01-28 00:30:00+00:00,1.14151,1.14189,1.1414,1.14167,1.14148,1.14185,1.14137,1.14163,2353.079993724823,2193.949994444847,1039
2019-01-28 00:45:00+00:00,1.14166,1.14167,1.14112,1.14117,1.14163,1.14164,1.14109,1.14114,1576.279995918274,1647.169989824295,764
2019-01-28 01:00:00+00:00,1.14116,1.1415,1.14115,1.14143,1.14114,1.14146,1.14112,1.14138,1455.1099984645844,2326.1699899435043,879
2019-01-28 01:15:00+00:00,1.14143,1.14156,1.14137,1.14146,1.14139,1.14154,1.14133,1.14142,1468.279999256134,1750.1099910736084,687
2019-01-28 01:30:00+00:00,1.14147,1.1419,1.14132,1.14185,1.14142,1.14187,1.14128,1.14183,2534.74999833107,2455.55999481678,1089
2019-01-28 01:45:00+00:00,1.14186,1.14186,1.1415,1.1415,1.14184,1.14184,1.14147,1.14148,1794.6499977111816,1518.3699977397919,783
2019-01-28 02:00:00+00:00,1.14151,1.14157,1.1413,1.14143,1.14148,1.14153,1.14127,1.14139,1761.7599958181381,1612.8599989414215,744
2019-01-28 02:15:00+00:00,1.14143,1.14143,1.14095,1.14119,1.1414,1.1414,1.14091,1.14117,2886.3899968862534,2795.9499958753586,1212
2019-01-28 02:30:00+00:00,1.14118,1.14128,1.14091,1.14118,1.14117,1.14124,1.14088,1.14114,1473.9499946832657,1372.3199998140335,595
2019-01-28 02:45:00+00:00,1.14118,1.14143,1.14109,1.14141,1.14113,1.14139,1.14107,1.14137,916.1999999284744,1189.0100002288818,486
2019-01-28 03:00:00+00:00,1.14139,1.14139,1.14111,1.14119,1.14136,1.14136,1.14107,1.14117,1294.899998307228,1264.329996585846,576
2019-01-28 03:15:00+00:00,1.14118,1.14144,1.14116,1.14142,1.14115,1.14141,1.14113,1.14138,1475.9399998188019,1417.1199980974197,664
2019-01-28 03:30:00+00:00,1.14142,1.14198,1.14134,1.14197,1.14138,1.14194,1.14131,1.14194,2403.1999999284744,2348.1099965572357,983
2019-01-28 03:45:00+00:00,1.14199,1.1426,1.14189,1.14197,1.14194,1.14256,1.14188,1.14194,2839.7599951028824,2015.0799992084503,1106
2019-01-28 04:00:00+00:00,1.14197,1.14246,1.14193,1.14226,1.14195,1.14242,1.14188,1.14224,1720.9099926948547,2142.7100019454956,768
2019-01-28 04:15:00+00:00,1.14228,1.14258,1.14223,1.14249,1.14225,1.14255,1.14219,1.14246,1066.8199981451035,1527.4699982404709,574
2019-01-28 04:30:00+00:00,1.1425,1.14258,1.14221,1.14242,1.14246,1.14256,1.14218,1.14239,1058.1999995708466,1145.719997048378,533
2019-01-28 04:45:00+00:00,1.14241,1.14245,1.14192,1.14192,1.14239,1.14241,1.14187,1.14189,2286.7499924898148,1580.2099982500076,863
2019-01-28 05:00:00+00:00,1.14192,1.14194,1.14178,1.14188,1.14189,1.14191,1.14174,1.14185,1242.06999874115,1748.4299936294556,614
2019-01-28 05:15:00+00:00,1.14187,1.14193,1.14174,1.14182,1.14183,1.14191,1.14171,1.14179,1337.9600001573563,822.0399990081787,500
2019-01-28 05:30:00+00:00,1.14182,1.14182,1.14149,1.14151,1.14179,1.14179,1.14147,1.14148,1687.7500002384186,1761.6699923276901,732
2019-01-28 05:45:00+00:00,1.14152,1.14162,1.14113,1.14119,1.14148,1.14158,1.14109,1.14116,2142.3400032520294,2362.4299936294556,983
2019-01-28 06:00:00+00:00,1.14119,1.1413,1.14037,1.14077,1.14116,1.14127,1.14035,1.14072,2230.320002555847,2136.959996819496,1019
2019-01-28 06:15:00+00:00,1.14078,1.14121,1.1406,1.14072,1.14073,1.14117,1.14058,1.1407,2155.649998664856,1859.5199986696243,905
2019-01-28 06:30:00+00:00,1.14073,1.14102,1.14058,1.14062,1.14071,1.14099,1.14054,1.14056,1776.3199970722198,1955.549997329712,823
2019-01-28 06:45:00+00:00,1.1406,1.14095,1.14053,1.14088,1.14056,1.14092,1.14052,1.14084,2079.5999997854233,2081.2799929380417,929
2019-01-28 07:00:00+00:00,1.14087,1.14138,1.14056,1.14088,1.14084,1.14134,1.14053,1.14082,3021.75999212265,3213.0099989175797,1251
2019-01-28 07:15:00+00:00,1.14087,1.14149,1.14085,1.14139,1.14082,1.14145,1.14082,1.14134,2981.719996213913,3015.429995059967,1161
2019-01-28 07:30:00+00:00,1.14137,1.14158,1.14073,1.14082,1.14135,1.14155,1.1407,1.14079,5201.399992108345,5155.509986877441,1910
2019-01-28 07:45:00+00:00,1.14082,1.14113,1.14054,1.14064,1.1408,1.1411,1.14052,1.14061,4502.149986624718,4720.489993214607,1852
2019-01-28 08:00:00+00:00,1.14063,1.14064,1.13962,1.13975,1.14061,1.14062,1.13959,1.13973,7312.750000596046,8131.149975299835,2864
2019-01-28 08:15:00+00:00,1.13976,1.13977,1.13929,1.13934,1.13973,1.13973,1.13927,1.13932,5739.519994139671,5627.969989538193,2329
2019-01-28 08:30:00+00:00,1.13935,1.14012,1.13904,1.14008,1.13934,1.14009,1.139,1.14005,5156.7199947834015,5129.789989471436,1937
2019-01-28 08:45:00+00:00,1.14008,1.14037,1.13989,1.14012,1.14006,1.14034,1.13986,1.14009,4226.9999940395355,3673.749988913536,1529
2019-01-28 09:00:00+00:00,1.14011,1.14089,1.14007,1.14088,1.14009,1.14087,1.14005,1.14085,6185.799989581108,5547.499982714653,2182
2019-01-28 09:15:00+00:00,1.14088,1.14088,1.14034,1.14044,1.14085,1.14085,1.14031,1.1404,5575.5800005197525,4442.869985103607,2072
2019-01-28 09:30:00+00:00,1.14044,1.14085,1.14034,1.14068,1.1404,1.14084,1.1403,1.14064,4346.889998793602,4080.6499811410904,1656
2019-01-28 09:45:00+00:00,1.14068,1.14093,1.14042,1.14085,1.14065,1.1409,1.1404,1.14081,4427.460001468658,3977.79998922348,1643
2019-01-28 10:00:00+00:00,1.14085,1.14119,1.14069,1.14109,1.14081,1.14116,1.14066,1.14106,4726.3499965667725,4850.619980454445,1698
2019-01-28 10:15:00+00:00,1.14109,1.14145,1.14105,1.14129,1.14106,1.14142,1.14101,1.14126,4082.1199877262115,4115.5299893170595,1452
2019-01-28 10:30:00+00:00,1.14129,1.14149,1.14117,1.14147,1.14127,1.14146,1.14115,1.14144,3947.1599876880646,3968.7899894714355,1399
2019-01-28 10:45:00+00:00,1.14146,1.14183,1.14109,1.14146,1.14144,1.14181,1.14106,1.14141,6124.169988274574,5986.799989581108,2147
2019-01-28 11:00:00+00:00,1.14145,1.14227,1.1414,1.14215,1.14141,1.14223,1.14137,1.14211,5052.689986348152,5148.439990162849,1888
2019-01-28 11:15:00+00:00,1.14215,1.14225,1.14172,1.14186,1.14212,1.14224,1.14168,1.14183,5483.879990935326,5038.5699870586395,1718
2019-01-28 11:30:00+00:00,1.14187,1.1419,1.14117,1.14131,1.14183,1.14186,1.14114,1.14127,5429.539992809296,5298.609982728958,1955
2019-01-28 11:45:00+00:00,1.1413,1.14161,1.14069,1.14071,1.14128,1.14158,1.14068,1.14068,5234.21998500824,4448.819985821843,1645
2019-01-28 12:00:00+00:00,1.1407,1.14147,1.14066,1.14143,1.14068,1.14143,1.14063,1.1414,4425.519992351532,4817.009983181953,1636
2019-01-28 12:15:00+00:00,1.14143,1.14167,1.14105,1.14126,1.14141,1.14164,1.14103,1.14123,3921.3499950170517,3389.5399973392487,1407
2019-01-28 12:30:00+00:00,1.14125,1.14166,1.14111,1.1415,1.14123,1.14164,1.14108,1.14148,3921.6499876976013,4072.199986577034,1441
2019-01-28 12:45:00+00:00,1.14151,1.14193,1.14111,1.14121,1.14148,1.14191,1.14108,1.14118,5453.349989056587,5621.739975191653,2015
2019-01-28 13:00:00+00:00,1.14121,1.14186,1.1412,1.14183,1.14118,1.14183,1.14117,1.14179,6190.369998931885,5549.989983201027,2071
2019-01-28 13:15:00+00:00,1.14183,1.14208,1.14168,1.14201,1.1418,1.14205,1.14166,1.14197,5051.869990706444,5365.1299921274185,1885
2019-01-28 13:30:00+00:00,1.142,1.14226,1.14154,1.1417,1.14197,1.14224,1.14152,1.14167,6314.129995703697,6496.199968986213,2304
2019-01-28 13:45:00+00:00,1.1417,1.1424,1.14154,1.14174,1.14168,1.14238,1.14151,1.14171,6746.189989924431,6486.529986150563,2511
2019-01-28 14:00:00+00:00,1.14173,1.14236,1.14156,1.14183,1.1417,1.14232,1.14153,1.14181,7844.869972109795,8708.499980211258,2957
2019-01-28 14:15:00+00:00,1.14183,1.14203,1.14068,1.14096,1.1418,1.142,1.14067,1.14092,9249.079987049103,8273.419978260994,3157
2019-01-28 14:30:00+00:00,1.14096,1.1419,1.14051,1.14188,1.14092,1.14189,1.14048,1.14184,8923.869991064072,8849.109980106354,3118
2019-01-28 14:45:00+00:00,1.14189,1.1433,1.1418,1.1427,1.14184,1.14328,1.14177,1.14267,9540.239991307259,8791.499985553324,3481
2019-01-28 15:00:00+00:00,1.1427,1.14378,1.14255,1.14342,1.14267,1.14376,1.14251,1.14339,8498.30998057127,8737.23997271061,3197
2019-01-28 15:15:00+00:00,1.14342,1.14362,1.14274,1.14312,1.14338,1.14359,1.14272,1.1431,7956.069981575012,7093.649978518486,2771
2019-01-28 15:30:00+00:00,1.14312,1.14336,1.14261,1.14332,1.14311,1.14333,1.14259,1.1433,5751.91997563839,5068.419985532761,2175
